"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2","T","T.liquid","T.vapor","U:0","U:1","U:2","alpha.liquid","alpha.liquid_0","alpha.vapor","alphas","dgdt.liquid","dgdt.vapor","p","p_rgh","rho"
-0.000615418,1,0,0.528333,0.0832928,0.005,299.678,299.678,299.678,-0.0250319,-1.32666e-05,0,0.5,0.5,0.5,0.5,0,6.67921e-05,101325,101325,0.865993
-0.000618399,1,0,0.528333,0.0832928,0,299.678,299.678,299.678,-0.0250319,-1.32666e-05,0,0.5,0.5,0.5,0.5,0,6.67921e-05,101325,101325,0.865993
-0.000619881,1,0,0.53,0.0832938,0.005,299.68,299.68,299.68,-0.0249978,-1.32534e-05,0,0.5,0.5,0.5,0.5,0,6.66788e-05,101325,101325,0.865991
-0.000618384,1,0,0.53,0.0832938,0,299.68,299.68,299.68,-0.0249978,-1.32534e-05,0,0.5,0.5,0.5,0.5,0,6.66788e-05,101325,101325,0.865991
-0.000619874,1,0,0.531667,0.0832949,0.005,299.681,299.681,299.681,-0.0249637,-1.32387e-05,0,0.5,0.5,0.5,0.5,0,6.65654e-05,101325,101325,0.865989
-0.000622862,1,0,0.531667,0.0832949,0,299.681,299.681,299.681,-0.0249637,-1.32387e-05,0,0.5,0.5,0.5,0.5,0,6.65654e-05,101325,101325,0.865989
-0.000624359,1,0,0.533333,0.0832959,0.005,299.682,299.682,299.682,-0.0249295,-1.32228e-05,0,0.5,0.5,0.5,0.5,0,6.64497e-05,101325,101325,0.865987
-0.000622869,1,0,0.533333,0.0832959,0,299.682,299.682,299.682,-0.0249295,-1.32228e-05,0,0.5,0.5,0.5,0.5,0,6.64497e-05,101325,101325,0.865987
-0.000624359,1,0,0.535,0.0832969,0.005,299.684,299.684,299.684,-0.0248954,-1.32059e-05,0,0.5,0.5,0.5,0.5,0,6.63336e-05,101325,101325,0.865986
-0.000627339,1,0,0.535,0.0832969,0,299.684,299.684,299.684,-0.0248954,-1.32059e-05,0,0.5,0.5,0.5,0.5,0,6.63336e-05,101325,101325,0.865986
-0.00063032,1,0,0.536667,0.083298,0.005,299.685,299.685,299.685,-0.0248612,-1.31885e-05,0,0.5,0.5,0.5,0.5,0,6.62176e-05,101325,101325,0.865984
-0.00063032,1,0,0.536667,0.083298,0,299.685,299.685,299.685,-0.0248612,-1.31885e-05,0,0.5,0.5,0.5,0.5,0,6.62176e-05,101325,101325,0.865984
-0.00063032,1,0,0.538333,0.083299,0.005,299.686,299.686,299.686,-0.0248271,-1.31708e-05,0,0.5,0.5,0.5,0.5,0,6.61019e-05,101325,101325,0.865982
-0.00063032,1,0,0.538333,0.083299,0,299.686,299.686,299.686,-0.0248271,-1.31708e-05,0,0.5,0.5,0.5,0.5,0,6.61019e-05,101325,101325,0.865982
-0.00063181,1,0,0.54,0.0833001,0.005,299.688,299.688,299.688,-0.024793,-1.31533e-05,0,0.5,0.5,0.5,0.5,0,6.59862e-05,101325,101325,0.865981
-0.0006333,1,0,0.54,0.0833001,0,299.688,299.688,299.688,-0.024793,-1.31533e-05,0,0.5,0.5,0.5,0.5,0,6.59862e-05,101325,101325,0.865981
-0.00063479,1,0,0.541667,0.0833011,0.005,299.689,299.689,299.689,-0.0247589,-1.31361e-05,0,0.5,0.5,0.5,0.5,0,6.5868e-05,101325,101325,0.865979
-0.00063479,1,0,0.541667,0.0833011,0,299.689,299.689,299.689,-0.0247589,-1.31361e-05,0,0.5,0.5,0.5,0.5,0,6.5868e-05,101325,101325,0.865979
-0.00063628,1,0,0.543333,0.0833022,0.005,299.691,299.691,299.691,-0.0247248,-1.31195e-05,0,0.5,0.5,0.5,0.5,0,6.57516e-05,101325,101325,0.865977
-0.00063777,1,0,0.543333,0.0833022,0,299.691,299.691,299.691,-0.0247248,-1.31195e-05,0,0.5,0.5,0.5,0.5,0,6.57516e-05,101325,101325,0.865977
-0.00063926,1,0,0.545,0.0833033,0.005,299.692,299.692,299.692,-0.0246907,-1.31037e-05,0,0.5,0.5,0.5,0.5,0,6.56334e-05,101325,101325,0.865975
-0.00063926,1,0,0.545,0.0833033,0,299.692,299.692,299.692,-0.0246907,-1.31037e-05,0,0.5,0.5,0.5,0.5,0,6.56334e-05,101325,101325,0.865975
-0.00064075,1,0,0.546667,0.0833043,0.005,299.693,299.693,299.693,-0.0246566,-1.30888e-05,0,0.5,0.5,0.5,0.5,0,6.5515e-05,101325,101325,0.865974
-0.00064224,1,0,0.546667,0.0833043,0,299.693,299.693,299.693,-0.0246566,-1.30888e-05,0,0.5,0.5,0.5,0.5,0,6.5515e-05,101325,101325,0.865974
-0.000645221,1,0,0.548333,0.0833054,0.005,299.695,299.695,299.695,-0.0246225,-1.30748e-05,0,0.5,0.5,0.5,0.5,0,6.53966e-05,101325,101325,0.865972
-0.000646711,1,0,0.548333,0.0833054,0,299.695,299.695,299.695,-0.0246225,-1.30748e-05,0,0.5,0.5,0.5,0.5,0,6.53966e-05,101325,101325,0.865972
-0.000646711,1,0,0.55,0.0833065,0.005,299.696,299.696,299.696,-0.0245884,-1.30618e-05,0,0.5,0.5,0.5,0.5,0,6.52769e-05,101325,101325,0.86597
-0.000645221,1,0,0.55,0.0833065,0,299.696,299.696,299.696,-0.0245884,-1.30618e-05,0,0.5,0.5,0.5,0.5,0,6.52769e-05,101325,101325,0.86597
-0.000646711,1,0,0.551667,0.0833076,0.005,299.698,299.698,299.698,-0.0245542,-1.30496e-05,0,0.5,0.5,0.5,0.5,0,6.51572e-05,101325,101325,0.865969
-0.000649691,1,0,0.551667,0.0833076,0,299.698,299.698,299.698,-0.0245542,-1.30496e-05,0,0.5,0.5,0.5,0.5,0,6.51572e-05,101325,101325,0.865969
-0.000651181,1,0,0.553333,0.0833087,0.005,299.699,299.699,299.699,-0.0245199,-1.30379e-05,0,0.5,0.5,0.5,0.5,0,6.50367e-05,101325,101325,0.865967
-0.000649691,1,0,0.553333,0.0833087,0,299.699,299.699,299.699,-0.0245199,-1.30379e-05,0,0.5,0.5,0.5,0.5,0,6.50367e-05,101325,101325,0.865967
-0.000651181,1,0,0.555,0.0833097,0.005,299.7,299.7,299.7,-0.0244855,-1.30267e-05,0,0.5,0.5,0.5,0.5,0,6.49159e-05,101325,101325,0.865965
-0.000654161,1,0,0.555,0.0833097,0,299.7,299.7,299.7,-0.0244855,-1.30267e-05,0,0.5,0.5,0.5,0.5,0,6.49159e-05,101325,101325,0.865965
-0.000655652,1,0,0.556667,0.0833108,0.005,299.702,299.702,299.702,-0.024451,-1.30155e-05,0,0.5,0.5,0.5,0.5,0,6.47936e-05,101325,101325,0.865964
-0.000654161,1,0,0.556667,0.0833108,0,299.702,299.702,299.702,-0.024451,-1.30155e-05,0,0.5,0.5,0.5,0.5,0,6.47936e-05,101325,101325,0.865964
-0.000654161,1,0,0.558333,0.0833119,0.005,299.703,299.703,299.703,-0.0244164,-1.3004e-05,0,0.5,0.5,0.5,0.5,0,6.46706e-05,101325,101325,0.865962
-0.000655652,1,0,0.558333,0.0833119,0,299.703,299.703,299.703,-0.0244164,-1.3004e-05,0,0.5,0.5,0.5,0.5,0,6.46706e-05,101325,101325,0.865962
-0.000658632,1,0,0.56,0.083313,0.005,299.705,299.705,299.705,-0.0243817,-1.29917e-05,0,0.5,0.5,0.5,0.5,0,6.45466e-05,101325,101325,0.86596
-0.000660122,1,0,0.56,0.083313,0,299.705,299.705,299.705,-0.0243817,-1.29917e-05,0,0.5,0.5,0.5,0.5,0,6.45466e-05,101325,101325,0.86596
-0.000661612,1,0,0.561667,0.0833141,0.005,299.706,299.706,299.706,-0.0243469,-1.29782e-05,0,0.5,0.5,0.5,0.5,0,6.44231e-05,101325,101325,0.865959
-0.000661612,1,0,0.561667,0.0833141,0,299.706,299.706,299.706,-0.0243469,-1.29782e-05,0,0.5,0.5,0.5,0.5,0,6.44231e-05,101325,101325,0.865959
-0.000661612,1,0,0.563333,0.0833152,0.005,299.707,299.707,299.707,-0.0243119,-1.29631e-05,0,0.5,0.5,0.5,0.5,0,6.42983e-05,101325,101325,0.865957
-0.000661612,1,0,0.563333,0.0833152,0,299.707,299.707,299.707,-0.0243119,-1.29631e-05,0,0.5,0.5,0.5,0.5,0,6.42983e-05,101325,101325,0.865957
-0.000663102,1,0,0.565,0.0833163,0.005,299.709,299.709,299.709,-0.0242768,-1.29459e-05,0,0.5,0.5,0.5,0.5,0,6.4172e-05,101325,101325,0.865955
-0.000664592,1,0,0.565,0.0833163,0,299.709,299.709,299.709,-0.0242768,-1.29459e-05,0,0.5,0.5,0.5,0.5,0,6.4172e-05,101325,101325,0.865955
-0.000666082,1,0,0.566667,0.0833174,0.005,299.71,299.71,299.71,-0.0242417,-1.29262e-05,0,0.5,0.5,0.5,0.5,0,6.40466e-05,101325,101325,0.865954
-0.000666082,1,0,0.566667,0.0833174,0,299.71,299.71,299.71,-0.0242417,-1.29262e-05,0,0.5,0.5,0.5,0.5,0,6.40466e-05,101325,101325,0.865954
-0.000667572,1,0,0.568333,0.0833185,0.005,299.711,299.711,299.711,-0.0242064,-1.29036e-05,0,0.5,0.5,0.5,0.5,0,6.39196e-05,101325,101325,0.865952
-0.000669063,1,0,0.568333,0.0833185,0,299.711,299.711,299.711,-0.0242064,-1.29036e-05,0,0.5,0.5,0.5,0.5,0,6.39196e-05,101325,101325,0.865952
-0.000670553,1,0,0.57,0.0833197,0.005,299.713,299.713,299.713,-0.024171,-1.28778e-05,0,0.5,0.5,0.5,0.5,0,6.37916e-05,101325,101325,0.86595
-0.000670553,1,0,0.57,0.0833197,0,299.713,299.713,299.713,-0.024171,-1.28778e-05,0,0.5,0.5,0.5,0.5,0,6.37916e-05,101325,101325,0.86595
-0.000670553,1,0,0.571667,0.0833208,0.005,299.714,299.714,299.714,-0.0241356,-1.28484e-05,0,0.5,0.5,0.5,0.5,0,6.36639e-05,101325,101325,0.865948
-0.000670553,1,0,0.571667,0.0833208,0,299.714,299.714,299.714,-0.0241356,-1.28484e-05,0,0.5,0.5,0.5,0.5,0,6.36639e-05,101325,101325,0.865948
-0.000672043,1,0,0.573333,0.0833219,0.005,299.715,299.715,299.715,-0.0241001,-1.28153e-05,0,0.5,0.5,0.5,0.5,0,6.35344e-05,101325,101325,0.865947
-0.000673533,1,0,0.573333,0.0833219,0,299.715,299.715,299.715,-0.0241001,-1.28153e-05,0,0.5,0.5,0.5,0.5,0,6.35344e-05,101325,101325,0.865947
-0.000675023,1,0,0.575,0.083323,0.005,299.717,299.717,299.717,-0.0240646,-1.27782e-05,0,0.5,0.5,0.5,0.5,0,6.34053e-05,101325,101325,0.865945
-0.000675023,1,0,0.575,0.083323,0,299.717,299.717,299.717,-0.0240646,-1.27782e-05,0,0.5,0.5,0.5,0.5,0,6.34053e-05,101325,101325,0.865945
-0.000676513,1,0,0.576667,0.0833241,0.005,299.718,299.718,299.718,-0.024029,-1.27367e-05,0,0.5,0.5,0.5,0.5,0,6.32755e-05,101325,101325,0.865943
-0.000678003,1,0,0.576667,0.0833241,0,299.718,299.718,299.718,-0.024029,-1.27367e-05,0,0.5,0.5,0.5,0.5,0,6.32755e-05,101325,101325,0.865943
-0.000679493,1,0,0.578333,0.0833253,0.005,299.72,299.72,299.72,-0.0239934,-1.26909e-05,0,0.5,0.5,0.5,0.5,0,6.31453e-05,101325,101325,0.865942
-0.000679493,1,0,0.578333,0.0833253,0,299.72,299.72,299.72,-0.0239934,-1.26909e-05,0,0.5,0.5,0.5,0.5,0,6.31453e-05,101325,101325,0.865942
-0.000679493,1,0,0.58,0.0833264,0.005,299.721,299.721,299.721,-0.0239578,-1.26407e-05,0,0.5,0.5,0.5,0.5,0,6.30165e-05,101325,101325,0.86594
-0.000679493,1,0,0.58,0.0833264,0,299.721,299.721,299.721,-0.0239578,-1.26407e-05,0,0.5,0.5,0.5,0.5,0,6.30165e-05,101325,101325,0.86594
-0.000680984,1,0,0.581667,0.0833275,0.005,299.722,299.722,299.722,-0.0239222,-1.25861e-05,0,0.5,0.5,0.5,0.5,0,6.28855e-05,101325,101325,0.865938
-0.000682474,1,0,0.581667,0.0833275,0,299.722,299.722,299.722,-0.0239222,-1.25861e-05,0,0.5,0.5,0.5,0.5,0,6.28855e-05,101325,101325,0.865938
-0.000683964,1,0,0.583333,0.0833287,0.005,299.724,299.724,299.724,-0.0238866,-1.25275e-05,0,0.5,0.5,0.5,0.5,0,6.27541e-05,101325,101325,0.865937
-0.000683964,1,0,0.583333,0.0833287,0,299.724,299.724,299.724,-0.0238866,-1.25275e-05,0,0.5,0.5,0.5,0.5,0,6.27541e-05,101325,101325,0.865937
-0.000683823,1,0,0.585,0.0833298,0.005,299.725,299.725,299.725,-0.023851,-1.24653e-05,0,0.5,0.5,0.5,0.5,0,6.26237e-05,101325,101325,0.865935
-0.000683823,1,0,0.585,0.0833298,0,299.725,299.725,299.725,-0.023851,-1.24653e-05,0,0.5,0.5,0.5,0.5,0,6.26237e-05,101325,101325,0.865935
-0.000683849,1,0,0.585262,0.08333,0,299.725,299.725,299.725,-0.0238454,-1.24551e-05,0,0.5,0.5,0.5,0.5,0,6.26031e-05,101325,101325,0.865935
-0.000683849,1,0,0.585262,0.08333,0.005,299.725,299.725,299.725,-0.0238454,-1.24551e-05,0,0.5,0.5,0.5,0.5,0,6.26031e-05,101325,101325,0.865935
-0.000685489,1,0,0.586667,0.083331,0.005,299.726,299.726,299.726,-0.0238144,-1.23997e-05,0,0.5,0.5,0.5,0.5,0,6.24891e-05,101325,101325,0.865934
-0.000686961,1,0,0.586667,0.083331,0,299.726,299.726,299.726,-0.0238144,-1.23997e-05,0,0.5,0.5,0.5,0.5,0,6.24891e-05,101325,101325,0.865934
-0.000688434,1,0,0.588333,0.0833321,0.005,299.728,299.728,299.728,-0.0237775,-1.23319e-05,0,0.5,0.5,0.5,0.5,0,6.23535e-05,101325,101325,0.865932
-0.000688434,1,0,0.588333,0.0833321,0,299.728,299.728,299.728,-0.0237775,-1.23319e-05,0,0.5,0.5,0.5,0.5,0,6.23535e-05,101325,101325,0.865932
-0.000686944,1,0,0.59,0.0833333,0.005,299.729,299.729,299.729,-0.0237407,-1.2263e-05,0,0.5,0.499999,0.5,0.5,0,6.2218e-05,101325,101325,0.86593
-0.000685454,1,0,0.59,0.0833333,0,299.729,299.729,299.729,-0.0237407,-1.2263e-05,0,0.5,0.499999,0.5,0.5,0,6.2218e-05,101325,101325,0.86593
-0.000685454,1,0,0.591667,0.0833344,0.005,299.73,299.73,299.73,-0.0237039,-1.21938e-05,0,0.5,0.499999,0.5,0.5,0,6.20819e-05,101325,101325,0.865929
-0.000686944,1,0,0.591667,0.0833344,0,299.73,299.73,299.73,-0.0237039,-1.21938e-05,0,0.5,0.499999,0.5,0.5,0,6.20819e-05,101325,101325,0.865929
-0.000688426,1,0,0.593333,0.0833355,0.005,299.732,299.732,299.732,-0.0236672,-1.21252e-05,0,0.5,0.5,0.5,0.5,0,6.19461e-05,101325,101325,0.865927
-0.000688418,1,0,0.593333,0.0833355,0,299.732,299.732,299.732,-0.0236672,-1.21252e-05,0,0.5,0.5,0.5,0.5,0,6.19461e-05,101325,101325,0.865927
-0.000688418,1,0,0.595,0.0833367,0.005,299.733,299.733,299.733,-0.0236304,-1.20576e-05,0,0.5,0.499999,0.5,0.5,0,6.18101e-05,101325,101325,0.865925
-0.000688426,1,0,0.595,0.0833367,0,299.733,299.733,299.733,-0.0236304,-1.20576e-05,0,0.5,0.499999,0.5,0.5,0,6.18101e-05,101325,101325,0.865925
-0.000689924,1,0,0.596667,0.0833378,0.005,299.734,299.734,299.734,-0.0235937,-1.19916e-05,0,0.5,0.499999,0.5,0.5,0,6.16741e-05,101325,101325,0.865924
-0.000691414,1,0,0.596667,0.0833378,0,299.734,299.734,299.734,-0.0235937,-1.19916e-05,0,0.5,0.499999,0.5,0.5,0,6.16741e-05,101325,101325,0.865924
-0.000691414,1,0,0.598333,0.083339,0.005,299.736,299.736,299.736,-0.0235569,-1.19274e-05,0,0.5,0.499999,0.5,0.5,0,6.15375e-05,101325,101325,0.865922
-0.000689924,1,0,0.598333,0.083339,0,299.736,299.736,299.736,-0.0235569,-1.19274e-05,0,0.5,0.499999,0.5,0.5,0,6.15375e-05,101325,101325,0.865922
-0.000688434,1,0,0.6,0.0833401,0.005,299.737,299.737,299.737,-0.0235202,-1.1865e-05,0,0.5,0.499999,0.5,0.5,0,6.13996e-05,101325,101325,0.86592
-0.000688434,1,0,0.6,0.0833401,0,299.737,299.737,299.737,-0.0235202,-1.1865e-05,0,0.5,0.499999,0.5,0.5,0,6.13996e-05,101325,101325,0.86592
-0.000689924,1,0,0.601667,0.0833413,0.005,299.738,299.738,299.738,-0.0234834,-1.18043e-05,0,0.5,0.499999,0.5,0.5,0,6.12624e-05,101325,101325,0.865919
-0.000691414,1,0,0.601667,0.0833413,0,299.738,299.738,299.738,-0.0234834,-1.18043e-05,0,0.5,0.499999,0.5,0.5,0,6.12624e-05,101325,101325,0.865919
-0.000691414,1,0,0.603333,0.0833424,0.005,299.74,299.74,299.74,-0.0234466,-1.17452e-05,0,0.5,0.499999,0.5,0.5,0,6.11239e-05,101325,101325,0.865917
-0.000689924,1,0,0.603333,0.0833424,0,299.74,299.74,299.74,-0.0234466,-1.17452e-05,0,0.5,0.499999,0.5,0.5,0,6.11239e-05,101325,101325,0.865917
-0.000689924,1,0,0.605,0.0833436,0.005,299.741,299.741,299.741,-0.0234099,-1.16875e-05,0,0.5,0.499999,0.5,0.5,0,6.09866e-05,101325,101325,0.865916
-0.000691414,1,0,0.605,0.0833436,0,299.741,299.741,299.741,-0.0234099,-1.16875e-05,0,0.5,0.499999,0.5,0.5,0,6.09866e-05,101325,101325,0.865916
-0.000691414,1,0,0.606667,0.0833447,0.005,299.742,299.742,299.742,-0.0233731,-1.16311e-05,0,0.5,0.499999,0.5,0.5,0,6.08492e-05,101325,101325,0.865914
-0.000689924,1,0,0.606667,0.0833447,0,299.742,299.742,299.742,-0.0233731,-1.16311e-05,0,0.5,0.499999,0.5,0.5,0,6.08492e-05,101325,101325,0.865914
-0.000689924,1,0,0.608333,0.0833459,0.005,299.744,299.744,299.744,-0.0233363,-1.15759e-05,0,0.5,0.499999,0.5,0.5,0,6.07094e-05,101325,101325,0.865912
-0.000691414,1,0,0.608333,0.0833459,0,299.744,299.744,299.744,-0.0233363,-1.15759e-05,0,0.5,0.499999,0.5,0.5,0,6.07094e-05,101325,101325,0.865912
-0.000691414,1,0,0.61,0.083347,0.005,299.745,299.745,299.745,-0.0232994,-1.15219e-05,0,0.5,0.499999,0.5,0.5,0,6.05695e-05,101325,101325,0.865911
-0.000689924,1,0,0.61,0.083347,0,299.745,299.745,299.745,-0.0232994,-1.15219e-05,0,0.5,0.499999,0.5,0.5,0,6.05695e-05,101325,101325,0.865911
-0.000689924,1,0,0.611667,0.0833482,0.005,299.746,299.746,299.746,-0.0232626,-1.14693e-05,0,0.5,0.499999,0.5,0.5,0,6.04304e-05,101325,101325,0.865909
-0.000691414,1,0,0.611667,0.0833482,0,299.746,299.746,299.746,-0.0232626,-1.14693e-05,0,0.5,0.499999,0.5,0.5,0,6.04304e-05,101325,101325,0.865909
-0.000692904,1,0,0.613333,0.0833493,0.005,299.748,299.748,299.748,-0.0232257,-1.14183e-05,0,0.5,0.499999,0.5,0.5,0,6.02916e-05,101325,101325,0.865908
-0.000692904,1,0,0.613333,0.0833493,0,299.748,299.748,299.748,-0.0232257,-1.14183e-05,0,0.5,0.499999,0.5,0.5,0,6.02916e-05,101325,101325,0.865908
-0.000691414,1,0,0.615,0.0833505,0.005,299.749,299.749,299.749,-0.0231887,-1.13691e-05,0,0.5,0.499999,0.5,0.5,0,6.01511e-05,101325,101325,0.865906
-0.000689924,1,0,0.615,0.0833505,0,299.749,299.749,299.749,-0.0231887,-1.13691e-05,0,0.5,0.499999,0.5,0.5,0,6.01511e-05,101325,101325,0.865906
-0.000689924,1,0,0.616667,0.0833516,0.005,299.75,299.75,299.75,-0.0231518,-1.13219e-05,0,0.5,0.499999,0.5,0.5,0,6.00094e-05,101325,101325,0.865904
-0.000691414,1,0,0.616667,0.0833516,0,299.75,299.75,299.75,-0.0231518,-1.13219e-05,0,0.5,0.499999,0.5,0.5,0,6.00094e-05,101325,101325,0.865904
-0.000691414,1,0,0.618333,0.0833528,0.005,299.752,299.752,299.752,-0.0231148,-1.12769e-05,0,0.5,0.499999,0.5,0.5,0,5.98678e-05,101325,101325,0.865903
-0.000689924,1,0,0.618333,0.0833528,0,299.752,299.752,299.752,-0.0231148,-1.12769e-05,0,0.5,0.499999,0.5,0.5,0,5.98678e-05,101325,101325,0.865903
-0.000689924,1,0,0.62,0.083354,0.005,299.753,299.753,299.753,-0.0230778,-1.1234e-05,0,0.5,0.499999,0.5,0.5,0,5.97271e-05,101325,101325,0.865901
-0.000691414,1,0,0.62,0.083354,0,299.753,299.753,299.753,-0.0230778,-1.1234e-05,0,0.5,0.499999,0.5,0.5,0,5.97271e-05,101325,101325,0.865901
-0.000691414,1,0,0.621667,0.0833551,0.005,299.754,299.754,299.754,-0.0230407,-1.11932e-05,0,0.5,0.499999,0.5,0.5,0,5.95867e-05,101325,101325,0.8659
-0.000689924,1,0,0.621667,0.0833551,0,299.754,299.754,299.754,-0.0230407,-1.11932e-05,0,0.5,0.499999,0.5,0.5,0,5.95867e-05,101325,101325,0.8659
-0.000689924,1,0,0.623333,0.0833563,0.005,299.756,299.756,299.756,-0.0230036,-1.11542e-05,0,0.5,0.499999,0.5,0.5,0,5.94439e-05,101325,101325,0.865898
-0.000691414,1,0,0.623333,0.0833563,0,299.756,299.756,299.756,-0.0230036,-1.11542e-05,0,0.5,0.499999,0.5,0.5,0,5.94439e-05,101325,101325,0.865898
-0.000691414,1,0,0.625,0.0833574,0.005,299.757,299.757,299.757,-0.0229664,-1.11166e-05,0,0.5,0.499999,0.5,0.5,0,5.93005e-05,101325,101325,0.865896
-0.000689924,1,0,0.625,0.0833574,0,299.757,299.757,299.757,-0.0229664,-1.11166e-05,0,0.5,0.499999,0.5,0.5,0,5.93005e-05,101325,101325,0.865896
-0.000688434,1,0,0.626667,0.0833586,0.005,299.758,299.758,299.758,-0.0229292,-1.10798e-05,0,0.5,0.499999,0.5,0.5,0,5.91575e-05,101325,101325,0.865895
-0.000688434,1,0,0.626667,0.0833586,0,299.758,299.758,299.758,-0.0229292,-1.10798e-05,0,0.5,0.499999,0.5,0.5,0,5.91575e-05,101325,101325,0.865895
-0.000688434,1,0,0.628333,0.0833597,0.005,299.759,299.759,299.759,-0.022892,-1.10429e-05,0,0.5,0.499999,0.5,0.5,0,5.9015e-05,101325,101325,0.865893
-0.000688434,1,0,0.628333,0.0833597,0,299.759,299.759,299.759,-0.022892,-1.10429e-05,0,0.5,0.499999,0.5,0.5,0,5.9015e-05,101325,101325,0.865893
-0.000688434,1,0,0.63,0.0833609,0.005,299.761,299.761,299.761,-0.0228547,-1.10051e-05,0,0.5,0.499999,0.5,0.5,0,5.88718e-05,101325,101325,0.865892
-0.000688434,1,0,0.63,0.0833609,0,299.761,299.761,299.761,-0.0228547,-1.10051e-05,0,0.5,0.499999,0.5,0.5,0,5.88718e-05,101325,101325,0.865892
-0.000688434,1,0,0.631667,0.083362,0.005,299.762,299.762,299.762,-0.0228174,-1.09654e-05,0,0.5,0.499999,0.5,0.5,0,5.87264e-05,101325,101325,0.86589
-0.000688434,1,0,0.631667,0.083362,0,299.762,299.762,299.762,-0.0228174,-1.09654e-05,0,0.5,0.499999,0.5,0.5,0,5.87264e-05,101325,101325,0.86589
-0.000688434,1,0,0.633333,0.0833631,0.005,299.763,299.763,299.763,-0.0227801,-1.09228e-05,0,0.5,0.499999,0.5,0.5,0,5.85826e-05,101325,101325,0.865888
-0.000688434,1,0,0.633333,0.0833631,0,299.763,299.763,299.763,-0.0227801,-1.09228e-05,0,0.5,0.499999,0.5,0.5,0,5.85826e-05,101325,101325,0.865888
-0.000686944,1,0,0.635,0.0833643,0.005,299.765,299.765,299.765,-0.0227427,-1.08765e-05,0,0.5,0.499999,0.5,0.5,0,5.84384e-05,101325,101325,0.865887
-0.000685454,1,0,0.635,0.0833643,0,299.765,299.765,299.765,-0.0227427,-1.08765e-05,0,0.5,0.499999,0.5,0.5,0,5.84384e-05,101325,101325,0.865887
-0.000685454,1,0,0.636667,0.0833654,0.005,299.766,299.766,299.766,-0.0227052,-1.08258e-05,0,0.5,0.499999,0.5,0.5,0,5.82924e-05,101325,101325,0.865885
-0.000686944,1,0,0.636667,0.0833654,0,299.766,299.766,299.766,-0.0227052,-1.08258e-05,0,0.5,0.499999,0.5,0.5,0,5.82924e-05,101325,101325,0.865885
-0.000686944,1,0,0.638333,0.0833666,0.005,299.767,299.767,299.767,-0.0226677,-1.07701e-05,0,0.5,0.499999,0.5,0.5,0,5.81475e-05,101325,101325,0.865884
-0.000685454,1,0,0.638333,0.0833666,0,299.767,299.767,299.767,-0.0226677,-1.07701e-05,0,0.5,0.499999,0.5,0.5,0,5.81475e-05,101325,101325,0.865884
-0.000683964,1,0,0.64,0.0833677,0.005,299.769,299.769,299.769,-0.0226302,-1.07091e-05,0,0.5,0.499999,0.5,0.5,0,5.80019e-05,101325,101325,0.865882
-0.000683964,1,0,0.64,0.0833677,0,299.769,299.769,299.769,-0.0226302,-1.07091e-05,0,0.5,0.499999,0.5,0.5,0,5.80019e-05,101325,101325,0.865882
-0.000682474,1,0,0.641667,0.0833689,0.005,299.77,299.77,299.77,-0.0225926,-1.06425e-05,0,0.5,0.499999,0.5,0.5,0,5.78541e-05,101325,101325,0.86588
-0.000680984,1,0,0.641667,0.0833689,0,299.77,299.77,299.77,-0.0225926,-1.06425e-05,0,0.5,0.499999,0.5,0.5,0,5.78541e-05,101325,101325,0.86588
-0.000680984,1,0,0.643333,0.08337,0.005,299.771,299.771,299.771,-0.022555,-1.05705e-05,0,0.5,0.499999,0.5,0.5,0,5.77069e-05,101325,101325,0.865879
-0.000682474,1,0,0.643333,0.08337,0,299.771,299.771,299.771,-0.022555,-1.05705e-05,0,0.5,0.499999,0.5,0.5,0,5.77069e-05,101325,101325,0.865879
-0.000682474,1,0,0.645,0.0833711,0.005,299.772,299.772,299.772,-0.0225173,-1.04935e-05,0,0.5,0.499999,0.5,0.5,0,5.75603e-05,101325,101325,0.865877
-0.000680984,1,0,0.645,0.0833711,0,299.772,299.772,299.772,-0.0225173,-1.04935e-05,0,0.5,0.499999,0.5,0.5,0,5.75603e-05,101325,101325,0.865877
-0.000679493,1,0,0.646667,0.0833723,0.005,299.774,299.774,299.774,-0.0224796,-1.04119e-05,0,0.5,0.499999,0.5,0.5,0,5.7413e-05,101325,101325,0.865876
-0.000679493,1,0,0.646667,0.0833723,0,299.774,299.774,299.774,-0.0224796,-1.04119e-05,0,0.5,0.499999,0.5,0.5,0,5.7413e-05,101325,101325,0.865876
-0.000679493,1,0,0.648333,0.0833734,0.005,299.775,299.775,299.775,-0.0224418,-1.03265e-05,0,0.5,0.499999,0.5,0.5,0,5.72643e-05,101325,101325,0.865874
-0.000679493,1,0,0.648333,0.0833734,0,299.775,299.775,299.775,-0.0224418,-1.03265e-05,0,0.5,0.499999,0.5,0.5,0,5.72643e-05,101325,101325,0.865874
-0.000678003,1,0,0.65,0.0833745,0.005,299.776,299.776,299.776,-0.0224039,-1.0238e-05,0,0.5,0.499999,0.5,0.5,0,5.71148e-05,101325,101325,0.865873
-0.000676513,1,0,0.65,0.0833745,0,299.776,299.776,299.776,-0.0224039,-1.0238e-05,0,0.5,0.499999,0.5,0.5,0,5.71148e-05,101325,101325,0.865873
-0.000676513,1,0,0.651667,0.0833757,0.005,299.778,299.778,299.778,-0.0223659,-1.01473e-05,0,0.5,0.499999,0.5,0.5,0,5.6966e-05,101325,101325,0.865871
