"Isosurface: Direction [1,0,0] (m)","Isosurface: Position[Y] (m)"
0.14636363636611877,0.9994423488979866
0.1481818181669176,0.9994377373197907
0.14999999996849303,0.9994331612034522
0.15181818180582107,0.9994286220511956
0.15363636363286776,0.9994241189260366
0.15545454545147203,0.9994196530181524
0.15727272727065816,0.9994152237743253
0.15909090909949858,0.9994108319373892
0.160909090915342,0.9994064774429225
0.16272727272661042,0.9994021604896847
0.16454545453091257,0.9993978815808121
0.16636363633678236,0.9993936403028716
0.16818181817068717,0.9993894377795879
0.17000000000037643,0.9993852729449706
0.17181818182178815,0.9993811475500127
0.17363636363794233,0.9993770599922509
0.17545454544851138,0.9993730124227386
0.17727272726883436,0.9993690030029376
0.1790909091033816,0.9993650339774651
0.18090909093757113,0.9993611035332635
0.18272727274311273,0.9993572138319715
0.1845454545420851,0.9993533632202981
0.18636363636216668,0.9993495536980574
0.18818181818291432,0.9993457838241002
0.1900000000040178,0.9993420554160068
0.19181818183107952,0.9993383672532066
0.19363636365442846,0.9993347210072928
0.19545454546579416,0.99933111562101
0.1972727272766165,0.9993275526116674
0.1990909090832268,0.9993240311443488
0.200909090900049,0.9993205525699091
0.20272727271807756,0.9993171162175695
0.20454545454775855,0.9993137233282929
0.20636363636988425,0.9993103733568977
0.20818181817110337,0.9993070674475947
0.2099999999847278,0.9993038051618338
0.21181818181438017,0.9993005875319839
0.2136363636366101,0.9992974142256476
0.21545454544922488,0.9992942862225427
0.21727272727161312,0.9992912031748935
0.21909090907570525,0.9992881661058919
0.2209090908895533,0.9992851746458382
0.22272727273807552,0.9992822297605536
0.22454545456150318,0.9992793311402026
0.22636363636398732,0.9992764796820532
0.228181818182716,0.9992736751288719
0.22999999999841778,0.9992709183153834
0.2318181818216541,0.9992682090320067
0.23363636364586832,0.9992655480533027
0.2354545454639425,0.9992629352167323
0.23727272727812196,0.9992603712517842
0.2390909090901108,0.9992578560158514
0.24090909092209156,0.999255390221571
0.2427272727312514,0.9992529737251705
0.24454545452970874,0.9992506072378519
0.24636363637441072,0.9992482906293885
0.24818181819905405,0.999246024575515
0.24999999999818773,0.9992438089684231
0.2518181818203058,0.9992416444601122
0.25363636363387265,0.9992395309449866
0.25545454544985746,0.9992374690563218
0.25727272727588074,0.9992354586914572
0.2590909090925805,0.9992335005036537
0.26090909092118486,0.9992315942977925
0.26272727273762897,0.999229740679542
0.2645454545491186,0.9992279397817777
0.26636363636655946,0.9992261917294891
0.26818181818068976,0.9992244969135439
0.2700000000060361,0.999222855326344
0.27181818182454287,0.9992212674433273
0.2736363636329283,0.999219733173218
0.27545454544646725,0.999218252975886
0.2772727272679998,0.9992168267793101
0.27909090910413514,0.9992154549733478
0.28090909091082034,0.9992141375242596
0.28272727270568854,0.9992128747605465
0.28454545454055363,0.9992116666725036
0.2863636363666695,0.9992105135575085
0.28818181818277466,0.9992094154035563
0.2900000000137961,0.999208372507298
0.2918181818416645,0.9992073848294767
0.29363636365214807,0.9992064526907083
0.29545454545848193,0.9992055760104036
0.29727272727195575,0.9992047552633267
0.29909090909867486,0.9992039901859215
0.3009090909154287,0.9992032809269097
0.30272727273086675,0.9992026280370775
0.3045454545684778,0.9992020311473728
0.3063636363590134,0.9992014908680266
0.3081818181625986,0.9992010069040118
0.3100000000095928,0.9992005797442398
0.3118181818193918,0.9992002091967588
0.31363636363652336,0.9991998956743668
0.31545454545853713,0.9991996390333537
0.3172727272699869,0.9991994396442785
0.3190909090792208,0.9991992973998696
0.3209090909009595,0.9991992126346999
0.32272727272833884,0.9991991852660159
0.32454545456303074,0.9991992156054436
0.32636363638111254,0.9991993035888128
0.328181818165428,0.9991994495100502
0.3299999999865166,0.9991996533225298
0.3318181818179081,0.9991999153030454
0.33363636363145066,0.99920023541135
0.33545454545212405,0.9992006139425458
0.3372727272718339,0.9992010508732845
0.3390909090853858,0.9992015464700615
0.34090909093194066,0.9992021007366475
0.3427272727523031,0.9992027139203243
0.34454545456577035,0.9992033860305535
0.3463636363898098,0.9992041173143942
0.3481818181930064,0.9992049077966666
0.3500000000039638,0.9992057577135565
0.3518181818172988,0.9992066671000992
0.35363636364107565,0.9992076361770135
0.355454545461774,0.9992086649894005
0.3572727272753331,0.9992097537372588
0.3590909090823645,0.9992109024758693
0.3609090908846274,0.9992121113790808
0.36272727271015764,0.9992133805133654
0.3645454545431921,0.9992147100201042
0.3663636363578274,0.9992160999802184
0.3681818181825408,0.9992175504960816
0.37000000000577865,0.9992190616676773
0.37181818182702386,0.9992206335510466
0.37363636363154334,0.9992222662710338
0.37545454544150814,0.9992239598294121
0.37727272727255257,0.9992257143842074
0.37909090909431065,0.9992275298724279
0.38090909091950614,0.9992294064958572
0.3827272727204035,0.9992313441155113
0.3845454545289996,0.9992333429896105
0.3863636363559765,0.9992354028879669
0.3881818181849098,0.9992375241433334
0.3899999999975953,0.9992397064179541
0.3918181818122234,0.9992419501388663
0.39363636363596444,0.9992442548357885
0.3954545454490337,0.9992466210621254
0.39727272727318064,0.9992490481806718
0.39909090909514666,0.9992515369034297
0.4009090909176419,0.9992540864009561
0.40272727272581027,0.999256697545997
0.4045454545346396,0.9992593691480626
0.40636363635197864,0.999262101903777
0.40818181815366594,0.9992648944565753
0.4099999999811273,0.999267750262191
0.4118181818315111,0.9992706650969114
0.4136363636513425,0.9992736360106792
0.4154545454537588,0.9992766295972442
0.4172727272690747,0.9992796493879945
0.41905184659248684,0.9992828334576744
0.4208700283998336,0.9992861838694411
0.4227272727183804,0.9992894716150384
0.4245454545694979,0.9992926843184343
0.42636363638561575,0.999295989633926
0.42818181818946954,0.9992993831073992
0.430000000020749,0.9993028408980655
0.4318181818404315,0.9993063608066596
0.43363636364718383,0.999309939774949
0.43545454545535495,0.9993135797668675
0.437272727272816,0.9993172785310788
0.4390909090767789,0.9993210379452073
0.440909090906066,0.9993248558720045
0.44272727273828066,0.9993287340681664
0.4445454545489858,0.9993326704968977
0.4463636363569258,0.9993366669160779
0.448181818187942,0.999340721278523
0.45000000002359986,0.9993448354415031
0.4518181818327449,0.9993490071469515
0.45363636363186166,0.9993532385779976
0.4554545454455815,0.9993575271779128
0.4572727272762098,0.9993618751810738
0.4590909090880959,0.999366280138205
0.46090909089143633,0.9993707441623438
0.4627272727317419,0.9993752649286181
0.4645454545384212,0.9993798441739377
0.4663636363359749,0.999384480178803
0.4681818181714922,0.9993891739907448
0.46999999999490283,0.9993939244262775
0.4718181818275452,0.9993987321305338
0.47363636363817674,0.9994035962541333
0.47545454545158794,0.99940851711189
0.4772727272747992,0.9994134941531663
0.47909090908898844,0.9994185273834276
0.480909090903493,0.9994236165342385
0.4827272727209446,0.9994287613054768
0.48454545452378905,0.9994339617137782
0.48636363634827484,0.9994392171524289
0.4881818182037254,0.9994445279197595
0.490000000024049,0.9994498930914566
0.4918181818147586,0.9994553132603103
0.4936363636281371,0.9994607871890608
0.49545454545517964,0.9994663157426245
0.4972727272728832,0.999471897392617
0.49909090909130194,0.9994775332425374
0.5009090909039458,0.9994832215572633
0.5027272727353386,0.9994889636435015
0.5045454545385838,0.999494757562104
0.5063636363466929,0.9995006047704418
0.5081818181826149,0.9995065031799384
0.5100000000067192,0.9995124543463164
0.5118181818308993,0.99951845609314
0.5136363636428425,0.9995245100093473
0.5154545454513735,0.9995306139079405
0.5172727272666644,0.9995367693283983
0.5190909090928746,0.9995429741634386
0.5209090909194585,0.9995492298040753
0.5227272727292902,0.9995555343309999
0.5245454545409004,0.999561888871587
0.5263636363639619,0.9995682918180127
0.528181818186029,0.9995747438920592
0.5300000000054539,0.9995812439624376
0.5318181818217215,0.9995877921589734
0.533636363638095,0.9995943880429428
0.5354545454534732,0.9996010309341261
0.5372727272755844,0.9996077212454145
0.5390909090969066,0.9996144574408403
0.5409090909047831,0.9996212406860936
0.5427272727225998,0.9996280686831366
0.5445454545495605,0.9996349434174541
0.5463636363825423,0.9996418617398508
0.5481818182020526,0.9996488263836021
0.5500000000042382,0.9996558335357446
0.5518181818100786,0.9996628864731464
0.5536363636235394,0.9996699809005319
0.5554545454514876,0.9996771205264737
0.5572727272716613,0.9996843006233075
0.5590909091040797,0.9996915253681132
0.5609090909247431,0.9996987895492127
0.562727272734902,0.9997060978007545
0.5645454545656128,0.9997134443991761
0.5663636363582747,0.9997208345452945
0.5681818181604128,0.9997282618153648
0.5700000000095935,0.9997357331949459
0.5718181818308878,0.9997432404418312
0.5736363636301178,0.999750791711225
0.5754545454489743,0.9997584032989045
0.5772727272769382,0.999766066063261
0.5791299715925868,0.9997737500105357
0.580948153389601,0.9997813893206831
0.5827272727026847,0.9997890600392578
0.5845454545340776,0.9997968101099654
0.5863636363642379,0.9998046084554807
0.5881818181947642,0.9998124374085031
0.5900000000175618,0.9998202976826565
0.5918181818425227,0.9998281955972421
0.5936363636580436,0.9998361256928203
0.5954545454630653,0.9998440929230616
0.5972727272722056,0.9998520920500391
0.5990909090863381,0.9998601273924025
0.6009090909037769,0.9998681943960009
0.6027272727251836,0.9998762967253058
0.6045454545244141,0.9998844303705168
0.6063636363451607,0.9998925986035857
0.6081818181993788,0.9999007974742841
0.610000000005062,0.9999090304229441
0.6118181818033988,0.9999172932946864
0.6136363636413327,0.9999255893433051
0.6154545454612322,0.9999339150220895
0.6172727272733216,0.9999422726803193
0.6190909090911666,0.9999506597969952
0.6205538677802681,0.999957426645991
0.6214629586951093,0.9999616506659632
0.6227272727229936,0.9999675213882508
0.6245454545198907,0.9999759891966256
0.6263636363571736,0.9999844797130691
0.6281818182017689,0.9999929919223127
0.6300000000150767,1.000001526195998
0.6318181818186259,1.000010080790782
0.6336363636274662,1.0000186565467692
0.6354545454517666,1.0000272514684418
0.6372727272719542,1.0000358664118991
0.6390909090970844,1.0000444994397109
0.6409090909404171,1.0000531512874247
0.6427272727413209,1.0000618201376406
0.6445454545313413,1.0000705065842515
0.6463636363661245,1.0000792089361794
0.6481818181669291,1.0000879276523327
0.6499999999684962,1.000096661162811
0.6518181818058137,1.0001054098004745
0.653636363632863,1.0001141721117328
0.6554545454514777,1.0001229483089986
0.6572727272706621,1.0001317370506226
0.6590909090994937,1.0001405384307365
0.6609090909153541,1.000149351219047
0.6627272727266313,1.0001581753893614
0.6645454545309214,1.0001670098223276
0.6663636363367933,1.0001758543739427
0.6681818181707011,1.0001847080309134
0.6700000000003936,1.0001935705336709
0.6718181818217884,1.0002024409710448
0.6736363636379258,1.0002113189727826
0.6754545454485036,1.000220203723222
0.6772727272688345,1.00022909474843
0.6790909091033943,1.000237991320374
0.6809090909375752,1.0002468928701094
0.6827272727431045,1.0002557987486398
0.6845454545420673,1.0002647083014082
0.6863636363621539,1.0002736209496657
0.6881818181828996,1.0002825359630076
0.6900000000039912,1.0002914528245999
0.6918181818310749,1.0003003707381208
0.6936363636544246,1.000309289239611
0.6954545454657899,1.000318207476687
0.6972727272766195,1.0003271250228378
0.6990909090832138,1.0003360409892639
0.70090909090001,1.0003449549952335
0.7027272727180391,1.0003538661002158
0.7045454545477272,1.0003627739590777
0.7063636363698778,1.0003716775941953
0.708181818171105,1.0003805766950409
0.7099999999847231,1.0003894702494769
0.7118181818143839,1.0003983579807882
0.713636363636611,1.0004072388420995
0.7154545454492307,1.0004161125915445
0.7172727272716181,1.0004249781468508
0.7190909090757056,1.0004338353034614
0.7209090908895428,1.0004426829414403
0.722727272738074,1.0004515208970834
0.7245454545615388,1.0004603480085692
0.7263636363640217,1.0004691641566272
0.7281818181827094,1.0004779681348448
0.7299999999984023,1.0004867598730867
0.7318181818216494,1.0004955381142477
0.7336363636458667,1.0005043028415623
0.735454545463944,1.0005130527431478
0.7372727272781214,1.0005217878603534
0.7390909090901153,1.0005305068215886
0.7409090909220981,1.0005392097305839
0.7427272727312785,1.0005478951498772
0.7445454545297219,1.0005565632518136
0.746363636374394,1.000565212527614
0.7481818181990156,1.000573843222263
0.7499999999981464,1.0005824537491794
0.751818181820292,1.000591044433616
0.7536363636338737,1.0005996136035926
0.7554545454498636,1.000608161674961
0.7572727272758764,1.0006166868809023
0.7590909090925819,1.0006251897405158
0.7609090909211753,1.000633668369709
0.7627272727376253,1.00064212339799
0.7645454545491039,1.0006505528178342
0.7663636363665416,1.0006589573963653
0.768181818180675,1.0006673349874784
0.7700000000060072,1.0006756864988642
0.7718181818245293,1.0006840096185774
0.7736363636329135,1.0006923054317578
0.7754545454464615,1.0007005714482258
0.7772727272680003,1.000708808929454
0.779090909104134,1.00071701517753
0.7809090909108449,1.0007251916870072
0.7827272727057154,1.0007333355063506
0.7845454545405206,1.0007414484054205
0.7863636363666422,1.0007495271313271
0.78818181818277,1.0007575737373835
0.7900000000137831,1.0007655847082577
0.7918181818416601,1.0007735623114131
0.7936363636521458,1.0007815028600437
0.7954545454584767,1.000789408796996
0.7972727272719504,1.000797276360542
0.7990909090986534,1.0008051082222496
0.800909090915432,1.0008129003830337
0.8027272727309058,1.0008206555749184
0.8045454545684922,1.0008283695186528
0.8063636363590235,1.0008360449861557
0.8081818181625734,1.000843678124078
0.8100000000095602,1.0008512713266544
0.8118181818193919,1.0008588210699465
0.8136363636365137,1.0008663292014475
0.8154545454585256,1.0008737929459228
0.8172727272699807,1.0008812132486096
0.8190909090792415,1.0008885885296508
0.8209090909010146,1.0008959180484382
0.8227272727283528,1.0009032020868616
0.8245454545630047,1.0009104380738463
0.8263636363811292,1.0009176278406062
0.8281818181654725,1.0009247675660689
0.8299999999865169,1.0009318600300285
0.8318181818179085,1.000938900799371
0.8336363636314722,1.000945892716917
0.8354545454521227,1.0009528318340217
0.8372727272718313,1.000959719977156
0.8390909090853851,1.0009665546716275
0.840909090931933,1.0009733358998094
0.8427272727522965,1.000980063226883
0.8445454545657715,1.000986734688062
0.8463636363898448,1.0009933514220606
0.848181818193019,1.000999910802751
0.8500000000039607,1.0010064134578245
0.8518181818172935,1.0010128580869235
0.8536363636410429,1.0010192433163307
0.855454545461765,1.001025569833907
0.857272727275336,1.0010318343529412
0.8590909090823653,1.0010380388538436
0.8609090908846372,1.0010441792560718
0.8627272727101731,1.0010502579996343
0.8645454545431661,1.0010562707807664
0.8663636363578069,1.0010622199689263
0.8681818181825245,1.0010681016609162
0.8700000000057428,1.0010739172732332
0.8718181818270202,1.0010796639868977
0.873636363631547,1.0010853420169623
0.8754545454415097,1.00109094946959
0.8772727272725573,1.0010964858932623
0.8790909090943131,1.0011019494713973
0.8809090909194843,1.001107340239273
0.882727272720396,1.0011126544788105
0.8845454545290535,1.0011178951533997
0.8863636363559841,1.0011230570386402
0.888181818184842,1.0011281433269876
0.8899999999975642,1.001133148175934
0.8918181818122328,1.0011380755086956
0.8936363636359751,1.001142918791731
0.8954545454490334,1.0011476823646355
0.8972727272731709,1.0011523597223229
0.8990909090951293,1.0011569539867105
0.9009090909175805,1.0011614607186665
0.9027272727257774,1.0011658814915236
0.9045454545346364,1.0011702131439981
0.9063636363519506,1.0011744563855474
0.9081818181536565,1.0011786092507884
0.9099999999811427,1.001182671552696
0.9118181818315289,1.0011866421185958
0.9136363636513494,1.0011905282204236
0.9154545454537636,1.001194375395385
0.9172727272690784,1.0011981846813107
0.9190518465924893,1.0012016919040874
0.9208700283998043,1.0012049414114195
0.9227272727183616,1.0012083739270914
0.924545454569508,1.0012119392371392
0.9263636363856215,1.0012153329635356
0.9281818181894599,1.0012185703765948
0.9300000000207322,1.0012216957001008
0.9318181818404274,1.0012247181681295
0.9336363636471624,1.0012276402365325
0.9354545454553342,1.0012304609197478
0.9372727272728143,1.0012331811835409
0.939090909076752,1.0012358003757886
0.9409090909060225,1.001238319590277
0.9427272727382661,1.0012407382913067
0.9445454545489489,1.0012430576974904
0.9463636363569068,1.0012452774162814
0.9481818181879647,1.0012473988742703
0.9500000000235911,1.0012494218194081
0.9518181818327212,1.0012513479534466
0.9536363636318503,1.0012531772195656
0.9554545454455735,1.0012549110633933
0.957272727276202,1.0012565501436288
0.9590909090881234,1.001258094270691
0.9609090908914533,1.0012595460687026
0.9627272727317376,1.0012609049954362
0.9645454545384323,1.0012621735230223
0.9663636363359938,1.001263352382762
0.9681818181714785,1.0012644428724542
0.9699999999948897,1.0012654457206964
0.9718181818275662,1.0012663625070108
0.9736363636381771,1.0012671942234415
0.9754545454515844,1.0012679420859047
0.9772727272747961,1.0012686081499655
0.9790909090889963,1.0012691925649744
0.9809090909034849,1.0012696990497547
0.9827272727208934,1.0012701278724938
0.9845454545237582,1.001270483492898
0.9863636363482817,1.0012707672646162
0.988181818203737,1.001270984773757
0.9900000000240554,1.0012711377388201
0.9918181818147602,1.0012712341513401
0.9936363636281221,1.001271280346101
0.9954545454551614,1.0012712853518786
0.9972727272728773,1.0012712558120003
0.9990909090913006,1.0012711972283403
1.0,1.0012711509457377
