"Points:0","Points:1","Points:2","T","T.liquid","T.vapor","U:0","U:1","U:2","alpha.liquid","alpha.liquid_0","alpha.vapor","alphas","dgdt.liquid","dgdt.vapor","p","p_rgh","rho"
0.5,0.141661,0.005,299.359,299.359,299.359,0.0082385,-9.83653e-05,0,1.51913e-30,1.51258e-30,1,1,0,-2.17336e-05,101326,101327,0.732769
0.5,0.141661,0,299.359,299.359,299.359,0.0082385,-9.83653e-05,0,1.51913e-30,1.51258e-30,1,1,0,-2.17336e-05,101326,101327,0.732769
0.5,0.143328,0.005,299.356,299.356,299.356,0.00802931,-8.8183e-05,0,8.48554e-32,8.44792e-32,1,1,0,-2.05334e-05,101326,101327,0.732776
0.5,0.143328,0,299.356,299.356,299.356,0.00802931,-8.8183e-05,0,8.48554e-32,8.44792e-32,1,1,0,-2.05334e-05,101326,101327,0.732776
0.5,0.144994,0.005,299.354,299.354,299.354,0.00776581,-7.81905e-05,0,1.72205e-33,1.71414e-33,1,1,0,-1.92793e-05,101326,101327,0.732782
0.5,0.144994,0,299.354,299.354,299.354,0.00776581,-7.81905e-05,0,1.72205e-33,1.71414e-33,1,1,0,-1.92793e-05,101326,101327,0.732782
0.5,0.146661,0.005,299.352,299.352,299.352,0.0074493,-6.84626e-05,0,1.05488e-35,1.04984e-35,1,1,0,-1.76834e-05,101326,101327,0.732786
0.5,0.146661,0,299.352,299.352,299.352,0.0074493,-6.84626e-05,0,1.05488e-35,1.04984e-35,1,1,0,-1.76834e-05,101326,101327,0.732786
0.5,0.148327,0.005,299.351,299.351,299.351,0.0070811,-5.90745e-05,0,1.5614e-38,1.5536e-38,1,1,0,-1.61247e-05,101326,101327,0.73279
0.5,0.148327,0,299.351,299.351,299.351,0.0070811,-5.90745e-05,0,1.5614e-38,1.5536e-38,1,1,0,-1.61247e-05,101326,101327,0.73279
0.5,0.149994,0.005,299.35,299.35,299.35,0.00666253,-5.01015e-05,0,4.28517e-42,4.26275e-42,1,1,0,-1.42324e-05,101326,101327,0.732792
0.5,0.149994,0,299.35,299.35,299.35,0.00666253,-5.01015e-05,0,4.28517e-42,4.26275e-42,1,1,0,-1.42324e-05,101326,101327,0.732792
0.5,0.151661,0.005,299.349,299.349,299.349,0.00619493,-4.16193e-05,0,0,0,1,1,0,-1.23109e-05,101326,101327,0.732794
0.5,0.151661,0,299.349,299.349,299.349,0.00619493,-4.16193e-05,0,0,0,1,1,0,-1.23109e-05,101326,101327,0.732794
0.5,0.153327,0.005,299.349,299.349,299.349,0.00567963,-3.37039e-05,0,0,0,1,1,0,-1.02231e-05,101326,101327,0.732794
0.5,0.153327,0,299.349,299.349,299.349,0.00567963,-3.37039e-05,0,0,0,1,1,0,-1.02231e-05,101326,101327,0.732794
0.5,0.154994,0.005,299.349,299.349,299.349,0.00511796,-2.64316e-05,0,0,0,1,1,0,-7.90798e-06,101326,101327,0.732794
0.5,0.154994,0,299.349,299.349,299.349,0.00511796,-2.64316e-05,0,0,0,1,1,0,-7.90798e-06,101326,101327,0.732794
0.5,0.15666,0.005,299.349,299.349,299.349,0.00451126,-1.9879e-05,0,0,0,1,1,0,-5.6209e-06,101326,101327,0.732793
0.5,0.15666,0,299.349,299.349,299.349,0.00451126,-1.9879e-05,0,0,0,1,1,0,-5.6209e-06,101326,101327,0.732793
0.5,0.158327,0.005,299.349,299.349,299.349,0.00386087,-1.41229e-05,0,0,0,1,1,0,-3.01096e-06,101326,101327,0.732792
0.5,0.158327,0,299.349,299.349,299.349,0.00386087,-1.41229e-05,0,0,0,1,1,0,-3.01096e-06,101326,101327,0.732792
0.5,0.159994,0.005,299.35,299.35,299.35,0.00316812,-9.23939e-06,0,0,0,1,1,0,-4.53011e-07,101326,101327,0.732791
0.5,0.159994,0,299.35,299.35,299.35,0.00316812,-9.23939e-06,0,0,0,1,1,0,-4.53011e-07,101326,101327,0.732791
0.5,0.16166,0.005,299.35,299.35,299.35,0.00243434,-5.30556e-06,0,0,0,1,1,0,2.34873e-06,101326,101327,0.73279
0.5,0.16166,0,299.35,299.35,299.35,0.00243434,-5.30556e-06,0,0,0,1,1,0,2.34873e-06,101326,101327,0.73279
0.5,0.163327,0.005,299.351,299.351,299.351,0.00166085,-2.41889e-06,0,0,0,1,1,0,5.21018e-06,101326,101327,0.732788
0.5,0.163327,0,299.351,299.351,299.351,0.00166085,-2.41889e-06,0,0,0,1,1,0,5.21018e-06,101326,101327,0.732788
0.5,0.164993,0.005,299.351,299.351,299.351,0.00084897,-6.55839e-07,0,0,0,1,1,0,8.123e-06,101326,101327,0.732788
0.5,0.164993,0,299.351,299.351,299.351,0.00084897,-6.55839e-07,0,0,0,1,1,0,8.123e-06,101326,101327,0.732788
0.5,0.16666,0.005,299.351,299.351,299.351,0.000433596,-5.97888e-08,0,0,0,1,1,0,9.66391e-06,101326,101327,0.732787
0.5,0.16666,0,299.351,299.351,299.351,0.000433596,-5.97888e-08,0,0,0,1,1,0,9.66391e-06,101326,101327,0.732787
