"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2","T","T.liquid","T.vapor","U:0","U:1","U:2","alpha.liquid","alpha.liquid_0","alpha.vapor","alphas","dgdt.liquid","dgdt.vapor","p","p_rgh","rho"
-6.25849e-05,1,0,0.218333,0.0832385,0.005,299.484,299.484,299.484,-0.0314808,-2.20707e-07,0,0.5,0.499999,0.5,0.5,0,8.3826e-05,101327,101327,0.866235
-6.25849e-05,1,0,0.218333,0.0832385,0,299.484,299.484,299.484,-0.0314808,-2.20707e-07,0,0.5,0.499999,0.5,0.5,0,8.3826e-05,101327,101327,0.866235
-6.55652e-05,1,0,0.22,0.0832386,0.005,299.485,299.485,299.485,-0.0314496,-4.03834e-07,0,0.5,0.499999,0.5,0.5,0,8.37985e-05,101327,101327,0.866233
-6.85454e-05,1,0,0.22,0.0832386,0,299.485,299.485,299.485,-0.0314496,-4.03834e-07,0,0.5,0.499999,0.5,0.5,0,8.37985e-05,101327,101327,0.866233
-7.30158e-05,1,0,0.221667,0.0832387,0.005,299.487,299.487,299.487,-0.0314179,-5.79239e-07,0,0.5,0.499999,0.5,0.5,0,8.37658e-05,101327,101327,0.866231
-7.45059e-05,1,0,0.221667,0.0832387,0,299.487,299.487,299.487,-0.0314179,-5.79239e-07,0,0.5,0.499999,0.5,0.5,0,8.37658e-05,101327,101327,0.866231
-7.5996e-05,1,0,0.223333,0.0832388,0.005,299.488,299.488,299.488,-0.0313857,-7.41392e-07,0,0.5,0.499999,0.5,0.5,0,8.37275e-05,101327,101327,0.86623
-7.5996e-05,1,0,0.223333,0.0832388,0,299.488,299.488,299.488,-0.0313857,-7.41392e-07,0,0.5,0.499999,0.5,0.5,0,8.37275e-05,101327,101327,0.86623
-7.8976e-05,1,0,0.225,0.083239,0.005,299.489,299.489,299.489,-0.031353,-8.92278e-07,0,0.5,0.5,0.5,0.5,0,8.36793e-05,101327,101327,0.866228
-8.1956e-05,1,0,0.225,0.083239,0,299.489,299.489,299.489,-0.031353,-8.92278e-07,0,0.5,0.5,0.5,0.5,0,8.36793e-05,101327,101327,0.866228
-8.64263e-05,1,0,0.226667,0.0832391,0.005,299.491,299.491,299.491,-0.0313198,-1.03948e-06,0,0.5,0.5,0.5,0.5,0,8.36213e-05,101327,101327,0.866227
-8.79167e-05,1,0,0.226667,0.0832391,0,299.491,299.491,299.491,-0.0313198,-1.03948e-06,0,0.5,0.5,0.5,0.5,0,8.36213e-05,101327,101327,0.866227
-9.08972e-05,1,0,0.228333,0.0832393,0.005,299.492,299.492,299.492,-0.0312861,-1.18791e-06,0,0.5,0.499999,0.5,0.5,0,8.35526e-05,101327,101327,0.866225
-9.23873e-05,1,0,0.228333,0.0832393,0,299.492,299.492,299.492,-0.0312861,-1.18791e-06,0,0.5,0.499999,0.5,0.5,0,8.35526e-05,101327,101327,0.866225
-9.38774e-05,1,0,0.23,0.0832394,0.005,299.493,299.493,299.493,-0.0312521,-1.34174e-06,0,0.5,0.499999,0.5,0.5,0,8.348e-05,101327,101327,0.866223
-9.38774e-05,1,0,0.23,0.0832394,0,299.493,299.493,299.493,-0.0312521,-1.34174e-06,0,0.5,0.499999,0.5,0.5,0,8.348e-05,101327,101327,0.866223
-9.68576e-05,1,0,0.231667,0.0832396,0.005,299.494,299.494,299.494,-0.0312177,-1.49942e-06,0,0.5,0.5,0.5,0.5,0,8.34015e-05,101327,101327,0.866222
-9.98379e-05,1,0,0.231667,0.0832396,0,299.494,299.494,299.494,-0.0312177,-1.49942e-06,0,0.5,0.5,0.5,0.5,0,8.34015e-05,101327,101327,0.866222
-0.000104308,1,0,0.233333,0.0832397,0.005,299.496,299.496,299.496,-0.0311829,-1.66043e-06,0,0.5,0.5,0.5,0.5,0,8.33102e-05,101327,101327,0.86622
-0.000105798,1,0,0.233333,0.0832397,0,299.496,299.496,299.496,-0.0311829,-1.66043e-06,0,0.5,0.5,0.5,0.5,0,8.33102e-05,101327,101327,0.86622
-0.000108779,1,0,0.235,0.0832399,0.005,299.497,299.497,299.497,-0.0311478,-1.82532e-06,0,0.5,0.5,0.5,0.5,0,8.32115e-05,101327,101327,0.866219
-0.000110269,1,0,0.235,0.0832399,0,299.497,299.497,299.497,-0.0311478,-1.82532e-06,0,0.5,0.5,0.5,0.5,0,8.32115e-05,101327,101327,0.866219
-0.000113249,1,0,0.236667,0.0832401,0.005,299.498,299.498,299.498,-0.0311125,-1.99683e-06,0,0.5,0.5,0.5,0.5,0,8.3108e-05,101327,101327,0.866217
-0.000114739,1,0,0.236667,0.0832401,0,299.498,299.498,299.498,-0.0311125,-1.99683e-06,0,0.5,0.5,0.5,0.5,0,8.3108e-05,101327,101327,0.866217
-0.000119209,1,0,0.238333,0.0832403,0.005,299.5,299.5,299.5,-0.031077,-2.17749e-06,0,0.5,0.5,0.5,0.5,0,8.29964e-05,101327,101327,0.866215
-0.00012219,1,0,0.238333,0.0832403,0,299.5,299.5,299.5,-0.031077,-2.17749e-06,0,0.5,0.5,0.5,0.5,0,8.29964e-05,101327,101327,0.866215
-0.00012517,1,0,0.24,0.0832405,0.005,299.501,299.501,299.501,-0.0310412,-2.36841e-06,0,0.5,0.5,0.5,0.5,0,8.28774e-05,101327,101327,0.866214
-0.00012517,1,0,0.24,0.0832405,0,299.501,299.501,299.501,-0.0310412,-2.36841e-06,0,0.5,0.5,0.5,0.5,0,8.28774e-05,101327,101327,0.866214
-0.00012666,1,0,0.241667,0.0832407,0.005,299.502,299.502,299.502,-0.0310054,-2.56332e-06,0,0.5,0.5,0.5,0.5,0,8.27576e-05,101327,101327,0.866212
-0.000128149,1,0,0.241667,0.0832407,0,299.502,299.502,299.502,-0.0310054,-2.56332e-06,0,0.5,0.5,0.5,0.5,0,8.27576e-05,101327,101327,0.866212
-0.00013113,1,0,0.243333,0.0832409,0.005,299.504,299.504,299.504,-0.0309694,-2.75248e-06,0,0.5,0.5,0.5,0.5,0,8.26348e-05,101327,101327,0.86621
-0.00013262,1,0,0.243333,0.0832409,0,299.504,299.504,299.504,-0.0309694,-2.75248e-06,0,0.5,0.5,0.5,0.5,0,8.26348e-05,101327,101327,0.86621
-0.000135601,1,0,0.245,0.0832412,0.005,299.505,299.505,299.505,-0.0309334,-2.92523e-06,0,0.5,0.5,0.5,0.5,0,8.25061e-05,101327,101327,0.866209
-0.000137091,1,0,0.245,0.0832412,0,299.505,299.505,299.505,-0.0309334,-2.92523e-06,0,0.5,0.5,0.5,0.5,0,8.25061e-05,101327,101327,0.866209
-0.000141561,1,0,0.246667,0.0832414,0.005,299.506,299.506,299.506,-0.0308974,-3.07823e-06,0,0.5,0.5,0.5,0.5,0,8.23807e-05,101327,101327,0.866207
-0.000144541,1,0,0.246667,0.0832414,0,299.506,299.506,299.506,-0.0308974,-3.07823e-06,0,0.5,0.5,0.5,0.5,0,8.23807e-05,101327,101327,0.866207
-0.000147522,1,0,0.248333,0.0832416,0.005,299.508,299.508,299.508,-0.0308614,-3.21621e-06,0,0.5,0.5,0.5,0.5,0,8.22404e-05,101327,101327,0.866206
-0.000147522,1,0,0.248333,0.0832416,0,299.508,299.508,299.508,-0.0308614,-3.21621e-06,0,0.5,0.5,0.5,0.5,0,8.22404e-05,101327,101327,0.866206
-0.000149012,1,0,0.25,0.0832419,0.005,299.509,299.509,299.509,-0.0308255,-3.34947e-06,0,0.5,0.5,0.5,0.5,0,8.20634e-05,101327,101327,0.866204
-0.000150502,1,0,0.25,0.0832419,0,299.509,299.509,299.509,-0.0308255,-3.34947e-06,0,0.5,0.5,0.5,0.5,0,8.20634e-05,101327,101327,0.866204
-0.000153482,1,0,0.251667,0.0832421,0.005,299.51,299.51,299.51,-0.0307897,-3.49381e-06,0,0.5,0.5,0.5,0.5,0,8.19227e-05,101327,101327,0.866202
-0.000154972,1,0,0.251667,0.0832421,0,299.51,299.51,299.51,-0.0307897,-3.49381e-06,0,0.5,0.5,0.5,0.5,0,8.19227e-05,101327,101327,0.866202
-0.000157952,1,0,0.253333,0.0832424,0.005,299.512,299.512,299.512,-0.0307542,-3.65953e-06,0,0.5,0.5,0.5,0.5,0,8.18111e-05,101327,101327,0.866201
-0.000159443,1,0,0.253333,0.0832424,0,299.512,299.512,299.512,-0.0307542,-3.65953e-06,0,0.5,0.5,0.5,0.5,0,8.18111e-05,101327,101327,0.866201
-0.000163913,1,0,0.255,0.0832427,0.005,299.513,299.513,299.513,-0.0307189,-3.84143e-06,0,0.5,0.5,0.5,0.5,0,8.16714e-05,101327,101327,0.866199
-0.000166893,1,0,0.255,0.0832427,0,299.513,299.513,299.513,-0.0307189,-3.84143e-06,0,0.5,0.5,0.5,0.5,0,8.16714e-05,101327,101327,0.866199
-0.000169873,1,0,0.256667,0.083243,0.005,299.514,299.514,299.514,-0.0306839,-4.03075e-06,0,0.5,0.5,0.5,0.5,0,8.15252e-05,101327,101327,0.866198
-0.000169873,1,0,0.256667,0.083243,0,299.514,299.514,299.514,-0.0306839,-4.03075e-06,0,0.5,0.5,0.5,0.5,0,8.15252e-05,101327,101327,0.866198
-0.000171364,1,0,0.258333,0.0832432,0.005,299.515,299.515,299.515,-0.030649,-4.22094e-06,0,0.5,0.5,0.5,0.5,0,8.13738e-05,101327,101327,0.866196
-0.000172854,1,0,0.258333,0.0832432,0,299.515,299.515,299.515,-0.030649,-4.22094e-06,0,0.5,0.5,0.5,0.5,0,8.13738e-05,101327,101327,0.866196
-0.000175834,1,0,0.26,0.0832435,0.005,299.517,299.517,299.517,-0.0306145,-4.4081e-06,0,0.5,0.5,0.5,0.5,0,8.12205e-05,101327,101327,0.866194
-0.000177324,1,0,0.26,0.0832435,0,299.517,299.517,299.517,-0.0306145,-4.4081e-06,0,0.5,0.5,0.5,0.5,0,8.12205e-05,101327,101327,0.866194
-0.000180304,1,0,0.261667,0.0832438,0.005,299.518,299.518,299.518,-0.0305803,-4.58851e-06,0,0.5,0.5,0.5,0.5,0,8.10699e-05,101327,101327,0.866193
-0.000181794,1,0,0.261667,0.0832438,0,299.518,299.518,299.518,-0.0305803,-4.58851e-06,0,0.5,0.5,0.5,0.5,0,8.10699e-05,101327,101327,0.866193
-0.000184775,1,0,0.263333,0.0832441,0.005,299.519,299.519,299.519,-0.0305464,-4.7597e-06,0,0.5,0.5,0.5,0.5,0,8.09203e-05,101327,101327,0.866191
-0.000186265,1,0,0.263333,0.0832441,0,299.519,299.519,299.519,-0.0305464,-4.7597e-06,0,0.5,0.5,0.5,0.5,0,8.09203e-05,101327,101327,0.866191
-0.000189244,1,0,0.265,0.0832444,0.005,299.521,299.521,299.521,-0.0305128,-4.92073e-06,0,0.5,0.5,0.5,0.5,0,8.07713e-05,101327,101327,0.86619
-0.000190733,1,0,0.265,0.0832444,0,299.521,299.521,299.521,-0.0305128,-4.92073e-06,0,0.5,0.5,0.5,0.5,0,8.07713e-05,101327,101327,0.86619
-0.000193713,1,0,0.266667,0.0832448,0.005,299.522,299.522,299.522,-0.0304796,-5.07213e-06,0,0.5,0.5,0.5,0.5,0,8.06233e-05,101327,101327,0.866188
-0.000195204,1,0,0.266667,0.0832448,0,299.522,299.522,299.522,-0.0304796,-5.07213e-06,0,0.5,0.5,0.5,0.5,0,8.06233e-05,101327,101327,0.866188
-0.000196696,1,0,0.268333,0.0832451,0.005,299.523,299.523,299.523,-0.0304468,-5.21487e-06,0,0.5,0.5,0.5,0.5,0,8.04768e-05,101327,101327,0.866186
-0.000196696,1,0,0.268333,0.0832451,0,299.523,299.523,299.523,-0.0304468,-5.21487e-06,0,0.5,0.5,0.5,0.5,0,8.04768e-05,101327,101327,0.866186
-0.000199676,1,0,0.27,0.0832454,0.005,299.525,299.525,299.525,-0.0304145,-5.35017e-06,0,0.5,0.5,0.5,0.5,0,8.03339e-05,101327,101327,0.866185
-0.000202656,1,0,0.27,0.0832454,0,299.525,299.525,299.525,-0.0304145,-5.35017e-06,0,0.5,0.5,0.5,0.5,0,8.03339e-05,101327,101327,0.866185
-0.000205636,1,0,0.271667,0.0832458,0.005,299.526,299.526,299.526,-0.0303826,-5.4786e-06,0,0.5,0.5,0.5,0.5,0,8.01921e-05,101327,101327,0.866183
-0.000205636,1,0,0.271667,0.0832458,0,299.526,299.526,299.526,-0.0303826,-5.4786e-06,0,0.5,0.5,0.5,0.5,0,8.01921e-05,101327,101327,0.866183
-0.000207126,1,0,0.273333,0.0832461,0.005,299.527,299.527,299.527,-0.0303511,-5.60222e-06,0,0.5,0.5,0.5,0.5,0,8.00508e-05,101327,101327,0.866182
-0.000208616,1,0,0.273333,0.0832461,0,299.527,299.527,299.527,-0.0303511,-5.60222e-06,0,0.5,0.5,0.5,0.5,0,8.00508e-05,101327,101327,0.866182
-0.000211597,1,0,0.275,0.0832465,0.005,299.528,299.528,299.528,-0.03032,-5.72421e-06,0,0.5,0.5,0.5,0.5,0,7.99124e-05,101327,101327,0.86618
-0.000213087,1,0,0.275,0.0832465,0,299.528,299.528,299.528,-0.03032,-5.72421e-06,0,0.5,0.5,0.5,0.5,0,7.99124e-05,101327,101327,0.86618
-0.000216067,1,0,0.276667,0.0832468,0.005,299.53,299.53,299.53,-0.0302894,-5.84897e-06,0,0.5,0.5,0.5,0.5,0,7.97744e-05,101327,101327,0.866179
-0.000217557,1,0,0.276667,0.0832468,0,299.53,299.53,299.53,-0.0302894,-5.84897e-06,0,0.5,0.5,0.5,0.5,0,7.97744e-05,101327,101327,0.866179
-0.000220537,1,0,0.278333,0.0832472,0.005,299.531,299.531,299.531,-0.0302593,-5.98168e-06,0,0.5,0.5,0.5,0.5,0,7.96356e-05,101327,101327,0.866177
-0.000222027,1,0,0.278333,0.0832472,0,299.531,299.531,299.531,-0.0302593,-5.98168e-06,0,0.5,0.5,0.5,0.5,0,7.96356e-05,101327,101327,0.866177
-0.000223518,1,0,0.28,0.0832475,0.005,299.532,299.532,299.532,-0.0302296,-6.12721e-06,0,0.5,0.5,0.5,0.5,0,7.94968e-05,101327,101327,0.866175
-0.000223518,1,0,0.28,0.0832475,0,299.532,299.532,299.532,-0.0302296,-6.12721e-06,0,0.5,0.5,0.5,0.5,0,7.94968e-05,101327,101327,0.866175
-0.000225008,1,0,0.281667,0.0832479,0.005,299.534,299.534,299.534,-0.0302004,-6.28904e-06,0,0.5,0.5,0.5,0.5,0,7.93556e-05,101327,101327,0.866174
-0.000226498,1,0,0.281667,0.0832479,0,299.534,299.534,299.534,-0.0302004,-6.28904e-06,0,0.5,0.5,0.5,0.5,0,7.93556e-05,101327,101327,0.866174
-0.000229478,1,0,0.283333,0.0832483,0.005,299.535,299.535,299.535,-0.0301717,-6.46803e-06,0,0.5,0.5,0.5,0.5,0,7.9215e-05,101327,101327,0.866172
-0.000230968,1,0,0.283333,0.0832483,0,299.535,299.535,299.535,-0.0301717,-6.46803e-06,0,0.5,0.5,0.5,0.5,0,7.9215e-05,101327,101327,0.866172
-0.000233948,1,0,0.285,0.0832487,0.005,299.536,299.536,299.536,-0.0301433,-6.66099e-06,0,0.5,0.5,0.5,0.5,0,7.90787e-05,101327,101327,0.866171
-0.000235439,1,0,0.285,0.0832487,0,299.536,299.536,299.536,-0.0301433,-6.66099e-06,0,0.5,0.5,0.5,0.5,0,7.90787e-05,101327,101327,0.866171
-0.000236929,1,0,0.286667,0.0832491,0.005,299.537,299.537,299.537,-0.0301155,-6.86097e-06,0,0.5,0.5,0.5,0.5,0,7.89407e-05,101327,101327,0.866169
-0.000236929,1,0,0.286667,0.0832491,0,299.537,299.537,299.537,-0.0301155,-6.86097e-06,0,0.5,0.5,0.5,0.5,0,7.89407e-05,101327,101327,0.866169
-0.000239909,1,0,0.288333,0.0832495,0.005,299.539,299.539,299.539,-0.030088,-7.05846e-06,0,0.5,0.5,0.5,0.5,0,7.88046e-05,101327,101327,0.866168
-0.000242889,1,0,0.288333,0.0832495,0,299.539,299.539,299.539,-0.030088,-7.05846e-06,0,0.5,0.5,0.5,0.5,0,7.88046e-05,101327,101327,0.866168
-0.000245869,1,0,0.29,0.0832499,0.005,299.54,299.54,299.54,-0.030061,-7.24402e-06,0,0.5,0.5,0.5,0.5,0,7.86768e-05,101327,101327,0.866166
-0.000245869,1,0,0.29,0.0832499,0,299.54,299.54,299.54,-0.030061,-7.24402e-06,0,0.5,0.5,0.5,0.5,0,7.86768e-05,101327,101327,0.866166
-0.000245869,1,0,0.291667,0.0832503,0.005,299.541,299.541,299.541,-0.0300343,-7.41073e-06,0,0.5,0.5,0.5,0.5,0,7.85513e-05,101327,101327,0.866164
-0.000245869,1,0,0.291667,0.0832503,0,299.541,299.541,299.541,-0.0300343,-7.41073e-06,0,0.5,0.5,0.5,0.5,0,7.85513e-05,101327,101327,0.866164
-0.00024736,1,0,0.293333,0.0832507,0.005,299.543,299.543,299.543,-0.0300081,-7.5555e-06,0,0.5,0.5,0.5,0.5,0,7.84283e-05,101327,101327,0.866163
-0.00024885,1,0,0.293333,0.0832507,0,299.543,299.543,299.543,-0.0300081,-7.5555e-06,0,0.5,0.5,0.5,0.5,0,7.84283e-05,101327,101327,0.866163
-0.00025183,1,0,0.295,0.0832511,0.005,299.544,299.544,299.544,-0.0299822,-7.67819e-06,0,0.5,0.5,0.5,0.5,0,7.83115e-05,101327,101327,0.866161
-0.00025332,1,0,0.295,0.0832511,0,299.544,299.544,299.544,-0.0299822,-7.67819e-06,0,0.5,0.5,0.5,0.5,0,7.83115e-05,101327,101327,0.866161
-0.000256299,1,0,0.296667,0.0832516,0.005,299.545,299.545,299.545,-0.0299567,-7.78017e-06,0,0.5,0.5,0.5,0.5,0,7.81986e-05,101327,101327,0.86616
-0.000257787,1,0,0.296667,0.0832516,0,299.545,299.545,299.545,-0.0299567,-7.78017e-06,0,0.5,0.5,0.5,0.5,0,7.81986e-05,101327,101327,0.86616
-0.000259277,1,0,0.298333,0.083252,0.005,299.546,299.546,299.546,-0.0299316,-7.86289e-06,0,0.5,0.5,0.5,0.5,0,7.80885e-05,101327,101327,0.866158
-0.000259279,1,0,0.298333,0.083252,0,299.546,299.546,299.546,-0.0299316,-7.86289e-06,0,0.5,0.5,0.5,0.5,0,7.80885e-05,101327,101327,0.866158
-0.000260771,1,0,0.3,0.0832524,0.005,299.548,299.548,299.548,-0.0299067,-7.92783e-06,0,0.5,0.5,0.5,0.5,0,7.79805e-05,101327,101327,0.866157
-0.000262261,1,0,0.3,0.0832524,0,299.548,299.548,299.548,-0.0299067,-7.92783e-06,0,0.5,0.5,0.5,0.5,0,7.79805e-05,101327,101327,0.866157
-0.000263751,1,0,0.301667,0.0832529,0.005,299.549,299.549,299.549,-0.0298822,-7.97696e-06,0,0.5,0.5,0.5,0.5,0,7.78775e-05,101327,101327,0.866155
-0.000263751,1,0,0.301667,0.0832529,0,299.549,299.549,299.549,-0.0298822,-7.97696e-06,0,0.5,0.5,0.5,0.5,0,7.78775e-05,101327,101327,0.866155
-0.000265241,1,0,0.303333,0.0832533,0.005,299.55,299.55,299.55,-0.029858,-8.01372e-06,0,0.5,0.5,0.5,0.5,0,7.77767e-05,101327,101327,0.866154
-0.000266731,1,0,0.303333,0.0832533,0,299.55,299.55,299.55,-0.029858,-8.01372e-06,0,0.5,0.5,0.5,0.5,0,7.77767e-05,101327,101327,0.866154
-0.000268221,1,0,0.305,0.0832537,0.005,299.551,299.551,299.551,-0.029834,-8.0432e-06,0,0.5,0.5,0.5,0.5,0,7.76774e-05,101327,101327,0.866152
-0.000268221,1,0,0.305,0.0832537,0,299.551,299.551,299.551,-0.029834,-8.0432e-06,0,0.5,0.5,0.5,0.5,0,7.76774e-05,101327,101327,0.866152
-0.000269711,1,0,0.306667,0.0832542,0.005,299.553,299.553,299.553,-0.0298102,-8.0718e-06,0,0.5,0.5,0.5,0.5,0,7.75776e-05,101327,101327,0.86615
-0.000271201,1,0,0.306667,0.0832542,0,299.553,299.553,299.553,-0.0298102,-8.0718e-06,0,0.5,0.5,0.5,0.5,0,7.75776e-05,101327,101327,0.86615
-0.000272692,1,0,0.308333,0.0832546,0.005,299.554,299.554,299.554,-0.0297867,-8.10555e-06,0,0.5,0.5,0.5,0.5,0,7.74764e-05,101327,101327,0.866149
-0.000272692,1,0,0.308333,0.0832546,0,299.554,299.554,299.554,-0.0297867,-8.10555e-06,0,0.5,0.5,0.5,0.5,0,7.74764e-05,101327,101327,0.866149
-0.000274182,1,0,0.31,0.0832551,0.005,299.555,299.555,299.555,-0.0297634,-8.14862e-06,0,0.5,0.5,0.5,0.5,0,7.7378e-05,101327,101327,0.866147
-0.000275672,1,0,0.31,0.0832551,0,299.555,299.555,299.555,-0.0297634,-8.14862e-06,0,0.5,0.5,0.5,0.5,0,7.7378e-05,101327,101327,0.866147
-0.000277162,1,0,0.311667,0.0832556,0.005,299.557,299.557,299.557,-0.0297402,-8.20232e-06,0,0.5,0.5,0.5,0.5,0,7.72775e-05,101327,101327,0.866146
-0.000277162,1,0,0.311667,0.0832556,0,299.557,299.557,299.557,-0.0297402,-8.20232e-06,0,0.5,0.5,0.5,0.5,0,7.72775e-05,101327,101327,0.866146
-0.000278652,1,0,0.313333,0.083256,0.005,299.558,299.558,299.558,-0.0297173,-8.26513e-06,0,0.5,0.5,0.5,0.5,0,7.71784e-05,101327,101327,0.866144
-0.000280142,1,0,0.313333,0.083256,0,299.558,299.558,299.558,-0.0297173,-8.26513e-06,0,0.5,0.5,0.5,0.5,0,7.71784e-05,101327,101327,0.866144
-0.000283122,1,0,0.315,0.0832565,0.005,299.559,299.559,299.559,-0.0296944,-8.33332e-06,0,0.5,0.5,0.5,0.5,0,7.70824e-05,101327,101327,0.866143
-0.000284612,1,0,0.315,0.0832565,0,299.559,299.559,299.559,-0.0296944,-8.33332e-06,0,0.5,0.5,0.5,0.5,0,7.70824e-05,101327,101327,0.866143
-0.000284612,1,0,0.316667,0.083257,0.005,299.56,299.56,299.56,-0.0296717,-8.40243e-06,0,0.5,0.5,0.5,0.5,0,7.69856e-05,101327,101327,0.866141
-0.000283122,1,0,0.316667,0.083257,0,299.56,299.56,299.56,-0.0296717,-8.40243e-06,0,0.5,0.5,0.5,0.5,0,7.69856e-05,101327,101327,0.866141
-0.000284612,1,0,0.318333,0.0832574,0.005,299.562,299.562,299.562,-0.029649,-8.4687e-06,0,0.5,0.5,0.5,0.5,0,7.68921e-05,101327,101327,0.866139
-0.000287593,1,0,0.318333,0.0832574,0,299.562,299.562,299.562,-0.029649,-8.4687e-06,0,0.5,0.5,0.5,0.5,0,7.68921e-05,101327,101327,0.866139
-0.000289083,1,0,0.32,0.0832579,0.005,299.563,299.563,299.563,-0.0296265,-8.53012e-06,0,0.5,0.5,0.5,0.5,0,7.6799e-05,101327,101327,0.866138
-0.000287593,1,0,0.32,0.0832579,0,299.563,299.563,299.563,-0.0296265,-8.53012e-06,0,0.5,0.5,0.5,0.5,0,7.6799e-05,101327,101327,0.866138
-0.000287593,1,0,0.321667,0.0832584,0.005,299.564,299.564,299.564,-0.029604,-8.58675e-06,0,0.5,0.5,0.5,0.5,0,7.67063e-05,101327,101327,0.866136
-0.000289083,1,0,0.321667,0.0832584,0,299.564,299.564,299.564,-0.029604,-8.58675e-06,0,0.5,0.5,0.5,0.5,0,7.67063e-05,101327,101327,0.866136
-0.000292063,1,0,0.323333,0.0832589,0.005,299.565,299.565,299.565,-0.0295815,-8.64005e-06,0,0.5,0.5,0.5,0.5,0,7.66142e-05,101327,101327,0.866135
-0.000293553,1,0,0.323333,0.0832589,0,299.565,299.565,299.565,-0.0295815,-8.64005e-06,0,0.5,0.5,0.5,0.5,0,7.66142e-05,101327,101327,0.866135
-0.000293553,1,0,0.325,0.0832594,0.005,299.567,299.567,299.567,-0.0295591,-8.6923e-06,0,0.5,0.5,0.5,0.5,0,7.65209e-05,101327,101327,0.866133
-0.000292063,1,0,0.325,0.0832594,0,299.567,299.567,299.567,-0.0295591,-8.6923e-06,0,0.5,0.5,0.5,0.5,0,7.65209e-05,101327,101327,0.866133
-0.000293551,1,0,0.326667,0.0832599,0.005,299.568,299.568,299.568,-0.0295367,-8.74597e-06,0,0.5,0.5,0.5,0.5,0,7.6432e-05,101327,101327,0.866132
-0.00029653,1,0,0.326667,0.0832599,0,299.568,299.568,299.568,-0.0295367,-8.74597e-06,0,0.5,0.5,0.5,0.5,0,7.6432e-05,101327,101327,0.866132
-0.00029802,1,0,0.328333,0.0832604,0.005,299.569,299.569,299.569,-0.0295143,-8.8028e-06,0,0.5,0.5,0.5,0.5,0,7.63397e-05,101327,101327,0.86613
-0.000296532,1,0,0.328333,0.0832604,0,299.569,299.569,299.569,-0.0295143,-8.8028e-06,0,0.5,0.5,0.5,0.5,0,7.63397e-05,101327,101327,0.86613
-0.000296533,1,0,0.33,0.0832608,0.005,299.57,299.57,299.57,-0.0294918,-8.86339e-06,0,0.5,0.5,0.5,0.5,0,7.62479e-05,101327,101327,0.866129
-0.000298023,1,0,0.33,0.0832608,0,299.57,299.57,299.57,-0.0294918,-8.86339e-06,0,0.5,0.5,0.5,0.5,0,7.62479e-05,101327,101327,0.866129
-0.000299514,1,0,0.331667,0.0832613,0.005,299.572,299.572,299.572,-0.0294693,-8.92712e-06,0,0.5,0.5,0.5,0.5,0,7.61549e-05,101327,101327,0.866127
-0.000299514,1,0,0.331667,0.0832613,0,299.572,299.572,299.572,-0.0294693,-8.92712e-06,0,0.5,0.5,0.5,0.5,0,7.61549e-05,101327,101327,0.866127
-0.000301004,1,0,0.333333,0.0832618,0.005,299.573,299.573,299.573,-0.0294468,-8.99254e-06,0,0.5,0.5,0.5,0.5,0,7.60594e-05,101327,101327,0.866126
-0.000302494,1,0,0.333333,0.0832618,0,299.573,299.573,299.573,-0.0294468,-8.99254e-06,0,0.5,0.5,0.5,0.5,0,7.60594e-05,101327,101327,0.866126
-0.000303984,1,0,0.335,0.0832624,0.005,299.574,299.574,299.574,-0.0294242,-9.05812e-06,0,0.5,0.5,0.5,0.5,0,7.59679e-05,101327,101327,0.866124
-0.000303984,1,0,0.335,0.0832624,0,299.574,299.574,299.574,-0.0294242,-9.05812e-06,0,0.5,0.5,0.5,0.5,0,7.59679e-05,101327,101327,0.866124
-0.000303984,1,0,0.336667,0.0832629,0.005,299.575,299.575,299.575,-0.0294016,-9.12301e-06,0,0.5,0.5,0.5,0.5,0,7.58756e-05,101327,101327,0.866123
-0.000303984,1,0,0.336667,0.0832629,0,299.575,299.575,299.575,-0.0294016,-9.12301e-06,0,0.5,0.5,0.5,0.5,0,7.58756e-05,101327,101327,0.866123
-0.000305474,1,0,0.338333,0.0832634,0.005,299.577,299.577,299.577,-0.0293788,-9.18724e-06,0,0.5,0.5,0.5,0.5,0,7.57809e-05,101327,101327,0.866121
-0.000306964,1,0,0.338333,0.0832634,0,299.577,299.577,299.577,-0.0293788,-9.18724e-06,0,0.5,0.5,0.5,0.5,0,7.57809e-05,101327,101327,0.866121
-0.000308454,1,0,0.34,0.0832639,0.005,299.578,299.578,299.578,-0.029356,-9.2513e-06,0,0.5,0.5,0.5,0.5,0,7.56864e-05,101327,101327,0.866119
-0.000308454,1,0,0.34,0.0832639,0,299.578,299.578,299.578,-0.029356,-9.2513e-06,0,0.5,0.5,0.5,0.5,0,7.56864e-05,101327,101327,0.866119
-0.000308454,1,0,0.341667,0.0832644,0.005,299.579,299.579,299.579,-0.0293331,-9.31553e-06,0,0.5,0.5,0.5,0.5,0,7.55916e-05,101327,101327,0.866118
-0.000308454,1,0,0.341667,0.0832644,0,299.579,299.579,299.579,-0.0293331,-9.31553e-06,0,0.5,0.5,0.5,0.5,0,7.55916e-05,101327,101327,0.866118
-0.000309944,1,0,0.343333,0.0832649,0.005,299.581,299.581,299.581,-0.0293101,-9.37945e-06,0,0.5,0.5,0.5,0.5,0,7.54945e-05,101327,101327,0.866116
