-3.617236, 2.495067
-2.501075, 2.200030
-1.962597, 2.002151
-0.994688, 1.795100
-0.434501, 1.495667
0.403267, 1.196277
0.586976, 0.099570
0.731862, 0.200341
0.748642, 0.947305
0.949752, 0.746506
0.951396, 0.345122
1.065270, 0.546130
